10412|颭|颭|^@^@几一虫卜口|几一虫卜口
2365|颺|颺|^@^@几一虫日一勿|几一虫日一勿
1609|飂|飂|^@^@几一虫羽^(人彡)|几一虫羽人彡
1131|䫻|䫻|^@几一虫{日}|几一虫日
1557|𩖶|𩖶|^@几一虫{朮}|几一虫朮
825|凶|凶|凵{乂}|凵乂
5978|包|包|勹{巳}|勹巳
10085|厄|厄|厂{卩}|厂卩
5485|有|有|又{?肉}|又?肉
3648|㞁|㞁|^@又{乙}日匕|又乙日匕
2189|㝼|㝼|又{乙}{于}|又乙于
3725|㝾|㝾|@@又{乙}又工|又乙又工
3123|㝿|㝿|又{乙}{皮}|又乙皮
274|可|可|丂{口}|丂口
2030|尾|尾|尸{毛}|尸毛
1172|屬|屬|尸{毛}^(#目勹{虫})|尸毛目勹虫
5130|考|考|老{丂}|老丂
5013|孝|孝|老{子}|老子
6955|直|直|^@𠃊十目|𠃊十目
6315|兜|兜|𠑹{白}|𠑹白
6005|師|師|<(𠂤!之)|𠂤之
9866|師|師|<(𠂤!之)|𠂤之
2704|甥|甥|<(生^(田力))|生田力
6129|殽|殽|<(^(肉2^(乂)?)^(几又))|肉乂?几又
8265|毅|毅|<(^?辛豕^(几又))|辛豕几又
4239|𣪯|𣪯|<(^(宀^(口丨口))^(几又))|宀口丨口几又
8091|殹|殹|<(匚{矢}^(几又))|匚矢几又
4219|毃|毃|<(^(亠口冂{口})^(几又))|亠口冂口几又
7906|毆|毆|<(3@匚口^(几又))|匚口几又
9802|毆|毆|<(3@匚口^(几又))|匚口几又
8024|𣫐|𣫐|<(壽^(几又))|壽几又
7637|役|役|<(彳^(几又))|彳几又
2852|杸|杸|<(木^(几又))|木几又
8004|祋|祋|<(示^(几又))|示几又
7695|𣪌|𣪌|<(豆^(几又))|豆几又
10386|錦|錦|<(金^(白巾))|金白巾
3309|緜|緜|<(^(白巾)^(丿糸))|白巾丿糸
11043|䌛|䌛|<(^(#?肉言)^(丿糸))|?肉言丿糸
8109|艵|艵|<(^(2(人)2($^入一))^(人卩))|人入一人卩
1429|艴|艴|<(弗^(人卩))|弗人卩
4178|𧡹|𧡹|<(𠃊{^(卜囗{仌})}^(目儿))|𠃊卜囗仌目儿
3841|覦|覦|<(^(^(人一)<(舟2<(𡿨)))^(目儿))|人一舟𡿨目儿
4552|𧡎|𧡎|<(^(臼儿)^(目儿))|臼儿目儿
4172|𧢢|𧢢|<(^(^(^(人一)3<口)冊)^(目儿))|人一口冊目儿
5366|𧢜|𧢜|<(^(2(木){2^(乂)}大)^(目儿))|木乂大目儿
955|覣|覣|<(^(禾女)^(目儿))|禾女目儿
753|䚐|䚐|<(^(<(矢口)日)^(目儿))|矢口日目儿
542|覝|覝|<(^(^($^入一)火)^(目儿))|入一火目儿
3802|䚔|䚔|<(^(宀丏貝)^(目儿))|宀丏貝目儿
4563|覿|覿|<(^(网出貝)^(目儿))|网出貝目儿
2291|觀|觀|<(^(2(口)艸隹)^(目儿))|口艸隹目儿
4636|觀|觀|<(^(2(口)艸隹)^(目儿))|口艸隹目儿
234|䚕|䚕|<(^(2(一冂{一})鹿)^(目儿))|一冂一鹿目儿
2606|覢|覢|<(2^(火)^(目儿))|火目儿
3811|𧡬|𧡬|<(<(舟彡)^(目儿))|舟彡目儿
1813|覕|覕|<(@?八弋^(目儿))|八弋目儿
2919|覭|覭|<(^(冂日六)^(目儿))|冂日六目儿
2262|覘|覘|<(^(卜口)^(目儿))|卜口目儿
3455|䚋|䚋|<(^(囗貝)^(目儿))|囗貝目儿
3212|𧡨|𧡨|<(^(日^(一止))^(目儿))|日一止目儿
8921|𧠟|𧠟|<(^(氏一)^(目儿))|氏一目儿
4453|𧡩|𧡩|<(^(爪于{又})^(目儿))|爪于又目儿
5937|𧡪|𧡪|<(^(甘匚{八})^(目儿))|甘匚八目儿
993|親|親|<(^(辛木)^(目儿))|辛木目儿
4974|覰|覰|<(虎{且}^(目儿))|虎且目儿
2177|覬|覬|<(^(山豆)^(目儿))|山豆目儿
1051|覯|覯|<(^(井一$@冂土)^(目儿))|井一冂土目儿
3847|靚|靚|<(^(生$<@冂亠)^(目儿))|生冂亠目儿
4003|䚅|䚅|<(來^(目儿))|來目儿
2684|覲|覲|<(堇^(目儿))|堇目儿
7017|䙷|䙷|<(寸^(目儿))|寸目儿
508|䚄|䚄|<(彔^(目儿))|彔目儿
179|覒|覒|<(毛^(目儿))|毛目儿
9267|視|視|<(示^(目儿))|示目儿
10539|𧡸|𧡸|<(𠁁^(目儿))|𠁁目儿
5031|覶|覶|<(𤔔^(目儿))|𤔔目儿
858|飆|飆|<(3(犬)^@几一虫)|犬几一虫
2554|𩘁|𩘁|<(^(亠口小)^@几一虫)|亠口小几一虫
2097|颯|颯|<(立^@几一虫)|立几一虫
3325|匏|匏|<(^(大^(一丂))勹{巳})|大一丂勹巳
9756|胞|胞|<(?肉勹{巳})|?肉勹巳
3809|肸|肸|<(?肉^(八十))|?肉八十
5233|𧢞|𧢞|<(?戶{肉}2(目儿))|?戶肉目儿
3773|燅|燅|<(^(^(土儿)土)2^(火))|土儿土火
1069|燄|燄|<(^($人臼)2^(火))|人臼火
3526|𦧡|𦧡|<(舌2^(火))|舌火
8500|綴|綴|<(糸4(又))|糸又
2630|胡|胡|<(肉^(十口)?)|肉十口?
8428|𨽿|𨽿|<(^(^(厶口)朩)^(#又2^(八)$-^丨))|厶口朩又八丨
2662|𩏬|𩏬|<(韋^(丿<(仌丨仌)))|韋丿仌丨仌
4147|𠷓|𠷓|<(^(由丂)^(口八))|由丂口八
491|𧇿|𧇿|<(虎{豕}且)|虎豕且
7972|俎|俎|<(仌且)|仌且
8120|牄|牄|<(~片倉)|片倉
7215|婏|婏|<(女兔)|女兔
252|𠜾|𠜾|<(尸{毛}{出}刀)|尸毛出刀
2324|則|則|<(<(貝刀)刀)|貝刀刀
191|剉|剉|<(^(2<(人)$-^土)刀)|人土刀
1416|剈|剈|<(^(肉口?)刀)|肉口?刀
4554|削|削|<(^(肉小?)刀)|肉小?刀
4632|割|割|<(^(^(宀^(彡$-^丨))口)刀)|宀彡丨口刀
3393|𠟃|𠟃|<(^(^(八酉)寸)刀)|八酉寸刀
2761|剬|剬|<(^(山而)刀)|山而刀
4352|𠟟|𠟟|<(^(网言)刀)|网言刀
154|刑|刑|<(2($^入一)刀)|入一刀
3807|刲|刲|<(2^(土)刀)|土刀
4345|剡|剡|<(2^(火)刀)|火刀
4486|劊|劊|<(^(^(人一)#目曰)刀)|人一目曰刀
2044|劋|劋|<(^(3(口)木)刀)|口木刀
1237|劖|劖|<(^(㲋兔)刀)|㲋兔刀
11092|刓|刓|<(^(一^(一儿))刀)|一一儿刀
3168|判|判|<(^(八牛)刀)|八牛刀
4388|刳|刳|<(^(大^(一丂))刀)|大一丂刀
4430|剞|剞|<(^(大丂{口})刀)|大丂口刀
4858|剜|剜|<(^(宀夕卩)刀)|宀夕卩刀
3277|剔|剔|<(^(日勿)刀)|日勿刀
5819|劌|劌|<(^(止!@戌止)刀)|止戌止刀
565|劀|劀|<(^(矛^@冂八口)刀)|矛冂八口刀
395|𠛎|𠛎|<(丩{口}刀)|丩口刀
4536|剫|剫|<(^@广廿又刀)|广廿又刀
4818|劇|劇|<(虎{豕}刀)|虎豕刀
9889|辧|辧|<(刀2(辛))|刀辛
3843|剴|剴|<(^(山豆)刀)|山豆刀
4606|剟|剟|<(4(又)刀)|又刀
3827|刖|刖|<(?肉刀)|?肉刀
518|刊|刊|<(^($^入一)刀)|入一刀
4849|劃|劃|<(^(#又一$-^丨一田一)刀)|又一丨一田一刀
175|剄|剄|<(^(一3<𡿨工)刀)|一𡿨工刀
11081|副|副|<(^(一口田)刀)|一口田刀
3700|㓠|㓠|<(^(卜口)刀)|卜口刀
10900|切|切|<(七刀)|七刀
1263|刻|刻|<(亥刀)|亥刀
3951|刪|刪|<(冊刀)|冊刀
5396|刎|刎|<(勿刀)|勿刀
11104|刌|刌|<(寸刀)|寸刀
10277|刜|刜|<(弗刀)|弗刀
269|剝|剝|<(彔刀)|彔刀
2904|刺|刺|<(朿刀)|朿刀
3832|剌|剌|<(束刀)|束刀
3456|利|利|<(禾刀)|禾刀
5000|刵|刵|<(耳刀)|耳刀
4155|初|初|<(衣刀)|衣刀
3892|𠛰|𠛰|<(骨刀)|骨刀
5028|劑|劑|<(齊刀)|齊刀
4580|劒|劒|<(^(人一2(口)2(人))刃)|人一口人刃
4268|劭|劭|<(^(刀口)力)|刀口力
4237|勩|勩|<(^(世貝)力)|世貝力
1413|勸|勸|<(^(2(口)艸隹)力)|口艸隹力
3899|劼|劼|<(^(^(^(^(十一)口)口)口)力)|十一口口口力
2626|勖|勖|<(^(2^@冂一目)力)|冂一目力
426|勘|勘|<(^(甘匚{八})力)|甘匚八力
224|勠|勠|<(^(羽^(人彡))力)|羽人彡力
3755|勳|勳|<(^(艸黑)力)|艸黑力
107|劬|劬|<(丩{口}力)|丩口力
4660|勮|勮|<(虎{豕}力)|虎豕力
341|動|動|<(^(^(千田)土)力)|千田土力
717|勦|勦|<(^(^(3(𡿨)田)木)力)|𡿨田木力
296|勁|勁|<(^(一3<𡿨工)力)|一𡿨工力
3605|勍|勍|<(^(亠口小)力)|亠口小力
2092|助|助|<(且力)|且力
616|劾|劾|<(亥力)|亥力
4028|勑|勑|<(來力)|來力
3885|勀|勀|<(克力)|克力
3584|劫|劫|<(去力)|去力
1711|勤|勤|<(堇力)|堇力
4294|勃|勃|<(孛力)|孛力
10698|功|功|<(工力)|工力
8617|務|務|<(矛力)|矛力
1697|勱|勱|<(萬力)|萬力
748|勨|勨|<(象力)|象力
2012|匙|匙|<(^(日^(一止))匕)|日一止匕
281|𠦫|𠦫|<(^(口耳)十)|口耳十
10658|卙|卙|<(^(甘匚{八})十)|甘匚八十
9324|𠧙|𠧙|<(^(刀口)卜)|刀口卜
9330|卦|卦|<(2^(土)卜)|土卜
4751|𠧩|𠧩|<(^(艸母)卜)|艸母卜
10512|𠧞|𠧞|<(兆卜)|兆卜
8102|卟|卟|<(口卜)|口卜
5544|卲|卲|<(^(刀口)卩)|刀口卩
4679|卶|卶|<(2^(夕)卩)|夕卩
4443|𠨒|𠨒|<(2(匕)卩)|匕卩
4085|郤|郤|<(谷?邑)|谷邑
4094|卻|卻|<(谷卩)|谷卩
1215|致|致|<(至夊)|至夊
2356|𡞜|𡞜|<(^(八酉)女)|八酉女
10301|𡜝|𡜝|<(^@冂一口女)|冂一口女
7622|妝|妝|<(~片女)|片女
9721|𡚽|𡚽|<(丑女)|丑女
9093|𡚮|𡚮|<(久女)|久女
8198|妀|妀|<(己女)|己女
8583|𡛝|𡛝|<(歹女)|歹女
10232|𤲑|𤲑|<(^(3<𡿨田)宁)|𡿨田宁
9636|帥|帥|<(𠂤巾)|𠂤巾
11077|形|形|<(2($^入一)彡)|入一彡
5781|彩|彩|<(^(爪木)彡)|爪木彡
4136|彫|彫|<(用{口}彡)|用口彡
4069|𩇕|𩇕|<(^(生$<@冂亠)彡)|生冂亠彡
4587|彣|彣|<(文彡)|文彡
4717|髟|髟|<(長彡)|長彡
8083|恥|恥|<(耳心)|耳心
10733|戩|戩|<(^(2?至日)戈)|至日戈
4329|𢧵|𢧵|<(^(小隹)戈)|小隹戈
10073|戰|戰|<(^(2(口)田十)戈)|口田十戈
9190|𢧄|𢧄|<(^(口壬)戈)|口壬戈
8877|𢧀|𢧀|<(^(日^($^入一))戈)|日入一戈
8228|戡|戡|<(^(甘匚{八})戈)|甘匚八戈
10190|戮|戮|<(^(羽^(人彡))戈)|羽人彡戈
5181|戲|戲|<(虎{豆}戈)|虎豆戈
7731|戕|戕|<(~片戈)|片戈
4673|戭|戭|<(寅戈)|寅戈
1645|戣|戣|<(癸戈)|癸戈
8856|戠|戠|<(音戈)|音戈
10896|𢪇|𢪇|<(~片手)|片手
10189|敓|敓|<(^(^(八口)儿)攵)|八口儿攵
2038|攽|攽|<(^(八刀)攵)|八刀攵
10540|敔|敔|<(^(^(^(五口)口)口)攵)|五口口口攵
4535|數|數|<(^(毌^(口$-^丨)女)攵)|毌口丨女攵
9874|敜|敜|<(^(今心)攵)|今心攵
4101|敯|敯|<(^(民日)攵)|民日攵
9841|政|政|<(^(一止)攵)|一止攵
10248|𢾫|𢾫|<(^(之虫)攵)|之虫攵
10464|𣀷|𣀷|<(^(2(一冂{一})鹿)攵)|一冂一鹿攵
7207|敒|敒|<(<(人申)攵)|人申攵
7460|𣿊|𣿊|<(<(水柬)攵)|水柬攵
10637|敶|敶|<(<(阝東)攵)|阝東攵
10305|敞|敞|<(^?八宀{口}攵)|八宀口攵
2424|斀|斀|<(^(#目勹{虫})攵)|目勹虫攵
10180|敟|敟|<(^(冊丌)攵)|冊丌攵
3775|敹|敹|<(^(卜冂^(丿米))攵)|卜冂丿米攵
9778|敡|敡|<(^(日勿)攵)|日勿攵
1816|𣀔|𣀔|<(^(竹^(目廾))攵)|竹目廾攵
4628|敏|敏|<(^(艸母)攵)|艸母攵
9432|𢻲|𢻲|<(亾攵)|亾攵
9022|啟|啟|<(戶{口}攵)|戶口攵
9711|教|教|<(老{子}攵)|老子攵
9414|敳|敳|<(^(山豆)攵)|山豆攵
4179|敦|敦|<(^(^(亠口冂{口})子)攵)|亠口冂口子攵
3821|敲|敲|<(^(亠口冂{口})攵)|亠口冂口攵
9569|故|故|<(^(十口)攵)|十口攵
8993|攷|攷|<(丂攵)|丂攵
9445|收|收|<(丩攵)|丩攵
9499|效|效|<(交攵)|交攵
8934|孜|孜|<(子攵)|子攵
9244|攻|攻|<(工攵)|工攵
8696|改|改|<(己攵)|己攵
4242|敇|敇|<(朿攵)|朿攵
3831|敕|敕|<(束攵)|束攵
10367|救|救|<(求攵)|求攵
9173|畋|畋|<(田攵)|田攵
8758|敀|敀|<(白攵)|白攵
9623|敄|敄|<(矛攵)|矛攵
4270|敉|敉|<(米攵)|米攵
9600|𦔼|𦔼|<(耳攵)|耳攵
681|敬|敬|<(茍攵)|茍攵
10394|𢽴|𢽴|<(豖攵)|豖攵
8713|敗|敗|<(貝攵)|貝攵
4275|赦|赦|<(赤攵)|赤攵
4511|赦|赦|<(赤攵)|赤攵
4103|鈙|鈙|<(金攵)|金攵
7249|𢿳|𢿳|<(𤔔攵)|𤔔攵
3280|斣|斣|<(^(#目勹{虫})斗)|目勹虫斗
10866|斟|斟|<(^(甘匚{八})斗)|甘匚八斗
11076|𣂀|𣂀|<(厂{兆}斗)|厂兆斗
1260|斠|斠|<(^(井一$@冂土)斗)|井一冂土斗
11014|斜|斜|<(^(人一朩)斗)|人一朩斗
1328|斸|斸|<(^@尸{毛}#目勹{虫}斤)|尸毛目勹虫斤
2144|新|新|<(^(辛木)斤)|辛木斤
507|斪|斪|<(丩{口}斤)|丩口斤
4802|斨|斨|<(~片斤)|片斤
1103|斯|斯|<(其斤)|其斤
4770|所|所|<(戶斤)|戶斤
1134|斮|斮|<(昔斤)|昔斤
8776|斫|斫|<(石斤)|石斤
800|𣂞|𣂞|<(良斤)|良斤
4231|釿|釿|<(金斤)|金斤
1415|斲|斲|<(𠁁斤)|𠁁斤
4695|昶|昶|<(永日)|永日
164|朔|朔|<(^?^($^入一)艸月)|入一艸月
472|期|期|<(其月)|其月
4908|期|期|<(其月)|其月
3878|牀|牀|<(~片木)|片木
10737|歟|歟|<(^(臼廾){与}欠)|臼廾与欠
4733|𣣸|𣣸|<(𠃊{^(卜囗{仌})}欠)|𠃊卜囗仌欠
2280|𣤢|𣤢|<(<(^(車口)^(几又))欠)|車口几又欠
10128|𣣲|𣣲|<(^(肉3(力)?)欠)|肉力?欠
10941|欱|欱|<(^(^(人一)口)欠)|人一口欠
291|欸|欸|<(^(以矢)欠)|以矢欠
11032|𣣳|𣣳|<(^(#?肉缶)欠)|?肉缶欠
10768|歙|歙|<(^(^(^(入一)口)羽)欠)|入一口羽欠
10921|歂|歂|<(^(山而)欠)|山而欠
11059|欿|欿|<(^($人臼)欠)|人臼欠
10997|歃|歃|<(^(^($^入一)臼)欠)|入一臼欠
4722|歕|歕|<(^(3(艸)貝)欠)|艸貝欠
5971|歡|歡|<(^(2(口)艸隹)欠)|口艸隹欠
4445|𣤶|𣤶|<(^(^(土儿)黽)欠)|土儿黽欠
10792|歌|歌|<(2^(丂口)欠)|丂口欠
10908|欻|欻|<(2^(火)欠)|火欠
4723|𣢜|𣢜|<(<(幺力)欠)|幺力欠
7149|𣤹|𣤹|<(<(火^(隹火))欠)|火隹火欠
4677|𣤭|𣤭|<(<(糸戌{口})欠)|糸戌口欠
10955|歉|歉|<(?[#又$2禾]欠)|又禾欠
10778|歜|歜|<(^(#目勹{虫})欠)|目勹虫欠
11015|欯|欯|<(^(^(^(^(十一)口)口)口)欠)|十一口口口欠
5533|欷|欷|<(^(2^(乂)巾)欠)|乂巾欠
4625|歗|歗|<(^(^(#又一$-^丨)$𣶒)欠)|又一丨𣶒欠
10914|歇|歇|<(^(曰勹{亾})欠)|曰勹亾欠
10814|歁|歁|<(^(甘匚{八})欠)|甘匚八欠
10687|欨|欨|<(丩{口}欠)|丩口欠
10966|欭|欭|<(囗{大}欠)|囗大欠
10773|歋|歋|<(乁{虎}欠)|乁虎欠
10933|歔|歔|<(虎{丘}欠)|虎丘欠
10728|歑|歑|<(虎{乎}欠)|虎乎欠
10919|次|次|<(2^(一)欠)|一欠
4135|𣢰|𣢰|<(^(^(卜一)小)欠)|卜一小欠
4036|歊|歊|<(^(亠口冂{口})欠)|亠口冂口欠
3992|歖|歖|<(^(十豆口)欠)|十豆口欠
10722|𣢑|𣢑|<(之欠)|之欠
10801|欬|欬|<(亥欠)|亥欠
10817|欦|欦|<(今欠)|今欠
11010|欺|欺|<(其欠)|其欠
10810|欪|欪|<(出欠)|出欠
10957|歐|歐|<(3@匚口欠)|匚口欠
10771|弞|弞|<(弓欠)|弓欠
10727|欣|欣|<(斤欠)|斤欠
10714|欥|欥|<(曰欠)|曰欠
2675|欶|欶|<(束欠)|束欠
10962|歍|歍|<(烏欠)|烏欠
877|欲|欲|<(谷欠)|谷欠
11051|欽|欽|<(金欠)|金欠
10493|歆|歆|<(音欠)|音欠
11005|䯉|䯉|<(骨欠)|骨欠
4483|毹|毹|<(^(^(人一)<(舟2<(𡿨)))毛)|人一舟𡿨毛
4160|毾|毾|<(^(2^@冂一羽)毛)|冂一羽毛
441|氍|氍|<(^(2(目)隹)毛)|目隹毛
8328|毦|毦|<(耳毛)|耳毛
8064|砅|砅|<(石水)|石水
10757|燬|燬|<(<(^(臼土)^(几又))火)|臼土几又火
7291|焌|焌|<(^(^(㠯儿)夊)火)|㠯儿夊火
7632|熚|熚|<(^(田𠦒)火)|田𠦒火
8662|燒|燒|<(^(3(土)^(一儿))火)|土一儿火
10893|燔|燔|<(^(^(丿米)田)火)|丿米田火
3442|炟|炟|<(^(日一)火)|日一火
1576|熮|熮|<(^(羽^(人彡))火)|羽人彡火
8547|𤈦|𤈦|<(尸{毛}火)|尸毛火
8543|炪|炪|<(出火)|出火
10501|炥|炥|<(弗火)|弗火
4843|獻|獻|<(虎鬲犬)|虎鬲犬
7720|狀|狀|<(~片犬)|片犬
4520|猌|猌|<(來犬)|來犬
8587|默|默|<(黑犬)|黑犬
3784|瓠|瓠|<(^(大^(一丂))瓜)|大一丂瓜
4365|瓿|瓿|<(^(丶^(不口))瓦)|丶不口瓦
1005|甄|甄|<(^(西土)瓦)|西土瓦
4364|甈|甈|<(^(自木)瓦)|自木瓦
4371|瓴|瓴|<(^(^(人一)卩)瓦)|人一卩瓦
637|瓻|瓻|<(^(2^(乂)巾)瓦)|乂巾瓦
4216|甂|甂|<(戶{冊}瓦)|戶冊瓦
4560|𤭢|𤭢|<(卒瓦)|卒瓦
10259|瓨|瓨|<(工瓦)|工瓦
10589|皴|皴|<(^(^(㠯儿)夊)皮)|㠯儿夊皮
5608|皸|皸|<(勹{車}皮)|勹車皮
2349|相|相|<(木目)|木目
8470|矤|矤|<(弓矢)|弓矢
1252|䠶|䠶|<(身矢)|身矢
944|穌|穌|<(魚禾)|魚禾
1539|翎|翎|<(^(^(人一)卩)羽)|人一卩羽
4873|翻|翻|<(^(^(丿米)田)羽)|丿米田羽
10504|翽|翽|<(^(止!@戌止)羽)|止戌止羽
286|𦐛|𦐛|<(丩{口}羽)|丩口羽
5246|翩|翩|<(戶{冊}羽)|戶冊羽
1803|翾|翾|<(^(#目^(衣土口?))羽)|目衣土口?羽
7455|翿|翿|<(壽羽)|壽羽
2823|翊|翊|<(立羽)|立羽
538|翔|翔|<(羊羽)|羊羽
1060|𦑜|𦑜|<(革羽)|革羽
193|翮|翮|<(鬲羽)|鬲羽
2027|𦧥|𦧥|<(^(水曰)舌)|水曰舌
2011|虢|虢|<(爪寸虎)|爪寸虎
5326|𧇼|𧇼|<(口丂虎)|口丂虎
2513|虩|虩|<(小日小虎)|小日小虎
2218|虦|虦|<(2^(戈)虎)|戈虎
218|䖊|䖊|<(乂虎)|乂虎
4125|虓|虓|<(九虎)|九虎
2906|䖔|䖔|<(去虎)|去虎
596|䖐|䖐|<(斤虎)|斤虎
5742|𧢼|𧢼|<(~片角)|片角
6995|信|信|<(人言)|人言
7182|信|信|<(人言)|人言
5957|𧮯|𧮯|<(又{厶}谷)|又厶谷
10622|谸|谸|<(千谷)|千谷
6489|豚|豚|<(?肉豕)|?肉豕
5687|豫|豫|<(予象)|予象
3328|浾|浾|<(水赤)|水赤
4894|𤕟|𤕟|<(2^(乂)足)|乂足
2881|𤴙|𤴙|<(^(丿囗夕)足)|丿囗夕足
3950|部|部|<(^(丶^(不口))邑)|丶不口邑
541|𨜫|𨜫|<(^(人厂){矢}邑)|人厂矢邑
6008|𨝭|𨝭|<(<(仌馬)邑)|仌馬邑
4317|鄃|鄃|<(^(^(人一)<(舟2<(𡿨)))邑)|人一舟𡿨邑
4344|𨛍|𨛍|<(^(肉小?)邑)|肉小?邑
167|邳|邳|<(^(不一)邑)|不一邑
3600|鄭|鄭|<(^(^(八酉)丌)邑)|八酉丌邑
5172|郳|郳|<(^(臼儿)邑)|臼儿邑
4526|𨟦|𨟦|<(^(廾^@臼丿囗{乂}卩)邑)|廾臼丿囗乂卩邑
4203|𨜛|𨜛|<(^(^(宀火)又)邑)|宀火又邑
136|郚|郚|<(^(^(^(五口)口)口)邑)|五口口口邑
4153|郃|郃|<(^(^(人一)口)邑)|人一口邑
5420|邵|邵|<(^(刀口)邑)|刀口邑
363|邰|邰|<(^(厶口)邑)|厶口邑
4346|郜|郜|<(^(牛口)邑)|牛口邑
474|鄄|鄄|<(^(西土)邑)|西土邑
4267|鄾|鄾|<(^(𦣻{心}夊)邑)|𦣻心夊邑
983|𨟙|𨟙|<(^(2(貝)女)邑)|貝女邑
4620|䣚|䣚|<(^(毌^(口$-^丨)女)邑)|毌口丨女邑
10735|鄩|鄩|<(^(#又<(工口)寸)邑)|又工口寸邑
3047|邿|邿|<(^(之寸)邑)|之寸邑
4457|鄏|鄏|<(^(辰寸)邑)|辰寸邑
4319|鄎|鄎|<(^(自心)邑)|自心邑
1795|䣡|䣡|<(^(羊我)邑)|羊我邑
4238|䣂|䣂|<(^(^(彡$-^丨)木)邑)|彡丨木邑
3210|郹|郹|<(^(目犬)邑)|目犬邑
4108|鄐|鄐|<(^(^(亠幺)田)邑)|亠幺田邑
4392|𨝫|𨝫|<(^(^(^(入一)口)羽)邑)|入一口羽邑
4399|酆|酆|<(^(<@凵^(3^一$-^丨)丨^(3^一$-^丨)豆)邑)|凵一丨丨一丨豆邑
1276|酇|酇|<(^(2(之儿)貝)邑)|之儿貝邑
353|鄮|鄮|<(^(卯貝)邑)|卯貝邑
6670|鄻|鄻|<(^(2(夫)車)邑)|夫車邑
1050|酄|酄|<(^(2(口)艸隹)邑)|口艸隹邑
1468|鄣|鄣|<(^(十音)邑)|十音邑
129|酈|酈|<(^(2(一冂{一})鹿)邑)|一冂一鹿邑
4418|鄳|鄳|<(^(丿黽)邑)|丿黽邑
10672|邢|邢|<(2($^入一)邑)|入一邑
4175|鄒|鄒|<(2^(勹艸)邑)|勹艸邑
4190|郯|郯|<(2^(火)邑)|火邑
7595|䣢|䣢|<(<(^(^(彡$-^丨)木)昔)邑)|彡丨木昔邑
2118|𨚴|𨚴|<(<(女口)邑)|女口邑
4273|𨜴|𨜴|<(^?大血邑)|大血邑
2141|鄯|鄯|<(^?羊言邑)|羊言邑
4988|鄴|鄴|<(^?^(业^($^入2^(一)))巾邑)|业入一巾邑
3528|邲|邲|<(@?八弋邑)|八弋邑
4502|𨟏|𨟏|<(^(2(火)^(入囗{囗}))邑)|火入囗囗邑
5298|郗|郗|<(^(2^(乂)巾)邑)|乂巾邑
5071|鄱|鄱|<(^(^(丿米)田)邑)|丿米田邑
4534|𨟐|𨟐|<(^(^(亠口冂{口})^(^?八宀{口}土))邑)|亠口冂口八宀口土邑
597|邧|邧|<(^(一^(一儿))邑)|一一儿邑
6063|鄫|鄫|<(^(八#目曰)邑)|八目曰邑
2781|鄍|鄍|<(^(冂日六)邑)|冂日六邑
3369|鄙|鄙|<(^(口^(入囗{囗}))邑)|口入囗囗邑
5086|𨚙|𨚙|<(^(口丂)邑)|口丂邑
6132|郢|郢|<(^(口壬)邑)|口壬邑
2131|鄖|鄖|<(^(囗貝)邑)|囗貝邑
4701|䣙|䣙|<(^(山朋)邑)|山朋邑
3941|酅|酅|<(^(山隹^@冂八口)邑)|山隹冂八口邑
9916|邸|邸|<(^(氏一)邑)|氏一邑
3842|郛|郛|<(^(爪子)邑)|爪子邑
2786|𨛲|𨛲|<(^(禾千)邑)|禾千邑
4955|鄝|鄝|<(^(羽^(人彡))邑)|羽人彡邑
5842|鄚|鄚|<(^(艸日艸)邑)|艸日艸邑
283|鄠|鄠|<(^(雨^(一丂))邑)|雨一丂邑
4162|𨞻|𨞻|<(^(鹿火)邑)|鹿火邑
653|邭|邭|<(丩{口}邑)|丩口邑
7083|𨝌|𨝌|<(?[^?艸日丂人]{乙}邑)|艸日丂人乙邑
3658|𨚔|𨚔|<(勹{巳}邑)|勹巳邑
4090|郇|郇|<(勹{日}邑)|勹日邑
4538|郾|郾|<(^@匚日女邑)|匚日女邑
4750|邼|邼|<(匚{王}邑)|匚王邑
713|郁|郁|<(又{?肉}邑)|又?肉邑
360|䣝|䣝|<(尸{者}邑)|尸者邑
1006|鄘|鄘|<(庚{用}邑)|庚用邑
7007|郔|郔|<(^@廴丿止邑)|廴丿止邑
4941|郕|郕|<(戊{丁}邑)|戊丁邑
969|鄡|鄡|<(鳥{木}邑)|鳥木邑
399|𨝘|𨝘|<(虎{乎}邑)|虎乎邑
183|𨜻|𨜻|<(虎{文}邑)|虎文邑
4180|鄆|鄆|<(勹{車}邑)|勹車邑
4173|𨙶|𨙶|<(^(一$-^巾)邑)|一巾邑
5597|郵|郵|<(^(^(丿<(仌丨仌))土)邑)|丿仌丨仌土邑
648|鄛|鄛|<(^(^(3(𡿨)田)木)邑)|𡿨田木邑
4487|郪|郪|<(^(又$-^女艸)邑)|又女艸邑
1498|郴|郴|<(2(木)邑)|木邑
602|邗|邗|<(^($^入一)邑)|入一邑
4787|郱|郱|<(^(2(人)2($^入一))邑)|人入一邑
3972|邦|邦|<(^(3^一$-^丨)邑)|一丨邑
6087|邦|邦|<(^(3^一$-^丨)邑)|一丨邑
1242|鄧|鄧|<(^(<(~止止)豆)邑)|止止豆邑
396|鄢|鄢|<(^(一止与{?火})邑)|一止与?火邑
4652|鄅|鄅|<(^(丿口$^_厶冂)邑)|丿口厶冂邑
4106|邟|邟|<(^(亠几)邑)|亠几邑
4621|鄗|鄗|<(^(亠口冂{口})邑)|亠口冂口邑
